filename,chroma_stft,spec_cent,spec_bw,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,raga
DKanada02.wav-7,0.31247285,1666.1436650771727,2607.36975051762,0.2659408,-136.27695,198.16336,-28.834631,-17.643402,4.3413157,-1.8161936,-11.064,-21.432058,-10.188867,-14.883983,-18.634455,0.47048178,0.5278021,-10.8309,2.1800904,4.905172,1.5358845,-1.4842178,-2.9297512,-3.9469814,DKanada
DKanada02.wav-8,0.34798822,1653.130684095517,2677.796858185975,0.21535343,-144.97313,200.52611,-25.277685,-19.552177,9.038859,0.17811468,-10.498262,-17.721663,-8.533966,-15.431315,-18.214514,0.83737284,1.1281029,-9.868601,4.239707,5.5302033,-1.786805,-1.4630237,1.3539077,-3.5127995,DKanada
DKanada02.wav-9,0.3582783,1625.8103780830268,2686.079803577679,0.21056561,-147.92555,201.29813,-23.45878,-17.516092,11.999486,-0.6034375,-12.396973,-18.157003,-7.589592,-14.495054,-17.53428,1.6282349,2.4143422,-9.576824,3.6390073,4.1061077,-3.70851,-1.4145898,3.6780915,-1.8854874,DKanada
DKanada02.wav-10,0.398467,1735.5898797049906,2814.655168524961,0.19219658,-151.22322,193.86809,-26.282936,-19.742634,8.077525,5.0563936,-7.567461,-19.646946,-12.417374,-20.186926,-16.858368,3.0952601,2.4832993,-5.9803042,4.4803214,3.894287,-1.7455338,-3.5321674,-0.6101878,-5.5986695,DKanada
DKanada03.wav-1,0.36018872,1661.547020696215,2706.4001130617103,0.21087365,-152.8689,197.46475,-28.101528,-27.67944,-2.4671237,-11.978412,-17.500685,-17.635124,-3.3167248,-14.753265,-20.730663,-0.24020097,8.992852,-2.652034,5.7837977,9.220648,-5.3833694,-7.4438276,-0.9647489,-1.2560084,DKanada
DKanada03.wav-2,0.30082682,1698.272896944688,2688.621570828987,0.26810768,-143.12286,191.53674,-33.80113,-24.397123,-3.2553434,-11.407646,-15.520795,-17.941236,-8.466288,-18.17369,-22.704454,0.2776302,7.530971,-4.7233844,5.966216,4.3647795,-10.100638,-8.733958,-1.573393,-0.9535483,DKanada
DKanada03.wav-3,0.30321866,1712.773655067611,2722.663368925132,0.27966675,-147.46513,185.87762,-33.614532,-24.67076,-5.4055414,-9.309492,-12.661445,-22.600355,-13.619923,-18.598688,-23.751287,-0.03840329,0.7218262,-12.622859,3.114348,0.94077826,-6.105225,-5.2929077,-5.154751,-0.295902,DKanada
DKanada03.wav-4,0.41596463,1720.732653307614,2834.832063300198,0.18898177,-159.4852,193.93541,-25.060387,-25.87104,-0.7457166,-5.5266194,-7.5022297,-16.494928,-9.491118,-17.754982,-20.174543,3.9243765,5.304687,-8.040941,8.416155,7.8309937,-7.0255795,-4.277844,1.4777331,0.43853828,DKanada
DKanada03.wav-5,0.37702155,1686.018004353066,2704.61571384662,0.23523813,-144.97478,195.10643,-26.438698,-18.38882,8.436871,2.2932818,-12.6141,-20.551828,-8.326208,-14.792233,-19.126951,-0.11040727,0.192486,-10.376166,5.3414,3.9742346,-4.472278,-3.6025999,-1.4142889,-2.1611068,DKanada
DKanada03.wav-6,0.36233374,1634.4502242641097,2646.110724618618,0.23275577,-144.5869,199.71634,-26.163946,-20.324295,9.845659,1.3999376,-11.971693,-20.177134,-9.100087,-11.820744,-17.453999,-0.7968562,1.1835392,-10.076419,4.3816166,2.5854034,-5.5612984,-2.6454966,-0.84892946,-3.1560633,DKanada
DKanada03.wav-7,0.33742586,1725.607318985307,2803.9345083583094,0.23303875,-149.80554,191.4227,-26.99606,-20.101212,5.6061306,-1.2055897,-10.38831,-20.538502,-15.88463,-15.682464,-15.064057,-1.2505077,0.49636084,-8.411769,4.8770876,5.139255,-3.1444316,-2.0704942,-0.3920152,-2.0525064,DKanada
DKanada03.wav-8,0.3421039,1727.716706107468,2636.8735539049376,0.23410262,-141.06285,195.38266,-34.16686,-19.47608,8.823467,-0.24002208,-11.958946,-23.616194,-10.358389,-12.164833,-18.616503,-1.6197044,0.7822477,-9.613079,4.5670342,2.26565,-4.873669,-0.6516804,-0.2477321,-3.4158232,DKanada
DKanada03.wav-9,0.34223345,1639.2765302973228,2646.467397304154,0.23448849,-145.0964,199.8213,-26.926966,-21.10934,7.5791054,-0.41621774,-9.726065,-19.780424,-10.709181,-13.812914,-19.323536,-1.0277373,1.2106435,-12.531766,2.4728131,3.4430099,-4.822025,-1.5891935,-1.3290501,-5.513781,DKanada
DKanada03.wav-10,0.38413388,1756.717493544707,2798.4140942073286,0.18919143,-155.58136,191.90189,-31.05972,-20.6459,13.630621,3.2125845,-11.456432,-22.492563,-11.898204,-16.621532,-19.757898,-2.4211323,0.3542114,-7.8732605,8.66142,6.7297854,-5.1766515,-1.8736525,1.5879441,-3.5103848,DKanada
DKanada04.wav-1,0.40466344,1745.0928341963315,2923.1766835491303,0.16989526,-166.28151,193.2142,-23.670094,-27.912601,-0.33184367,-9.627724,-13.376835,-15.387088,-8.132767,-15.799507,-16.07256,-0.48822373,2.6789846,-7.10707,5.5964174,7.8978267,-5.419578,-4.8976927,1.3605417,0.017449722,DKanada
DKanada04.wav-2,0.39162174,1713.4427025320374,2788.6001478478056,0.1993167,-158.87111,195.48434,-28.573347,-29.77735,-2.2783668,-11.133304,-11.944033,-15.334179,-7.2344646,-15.713575,-19.374979,0.5982138,3.9942691,-9.113044,5.193753,7.685014,-5.7106805,-3.9302878,0.98622566,-1.2997445,DKanada
DKanada04.wav-3,0.3080274,1711.427910783725,2744.419851520385,0.2485249,-153.2506,189.2969,-33.404938,-24.925362,-2.3741653,-9.935505,-12.596355,-22.374014,-11.005633,-15.869574,-21.248932,-0.43285435,1.0838838,-12.741026,1.9358207,3.0120103,-5.5134344,-5.3976054,-5.214943,-3.5389564,DKanada
DKanada04.wav-4,0.37589866,1726.206457300648,2873.8922775531505,0.20599994,-163.14233,189.72499,-26.064133,-25.34114,-1.9120866,-8.295428,-10.043116,-19.095888,-11.603318,-17.477844,-19.969522,-0.25051907,-0.17008138,-10.515448,5.988334,4.338216,-5.275874,-3.5694568,-2.1207914,-1.3664637,DKanada
DKanada04.wav-5,0.39743942,1716.8810380028483,2771.2928837781583,0.19752516,-151.43857,195.39021,-26.106821,-18.536459,11.781945,4.695856,-9.50091,-20.734375,-9.908941,-15.635082,-17.67145,1.0122067,1.4063939,-6.382042,9.068313,4.892254,-5.184493,-1.4663059,1.2229285,-1.8763802,DKanada
DKanada04.wav-6,0.37041342,1652.5520793228418,2740.401280327119,0.20001453,-155.62465,199.23363,-23.655075,-23.323385,10.1316595,0.59601307,-11.301399,-18.965208,-10.74978,-17.199327,-18.524603,0.6398216,2.1206906,-9.170624,4.3233657,3.641224,-5.84336,-2.6225297,1.5898628,-2.206537,DKanada
DKanada04.wav-7,0.31760222,1731.2133057291987,2764.387279424095,0.22731186,-153.50635,193.51726,-28.502405,-25.13589,5.289401,-1.2992498,-12.024199,-22.735342,-15.45384,-18.55868,-18.567411,0.3230702,1.5796466,-10.024946,3.6843245,5.4740453,-1.3481139,-0.5871649,0.6412597,-0.4244285,DKanada
DKanada04.wav-8,0.3672594,1737.0729977390615,2678.4074411902816,0.21006544,-148.2215,195.5367,-32.062332,-19.805908,15.805257,1.5526465,-16.706194,-23.693892,-8.621636,-14.05561,-21.195219,-1.4305638,2.9014845,-7.6751328,5.9639597,2.769985,-6.4944754,-3.0941212,1.6793954,0.46082687,DKanada
DKanada04.wav-9,0.41996825,1703.2635874634504,2706.775378985747,0.19782965,-152.17004,197.60794,-29.249609,-21.559025,14.837922,-0.72205406,-16.782278,-20.887165,-7.6887884,-15.337455,-20.56715,-0.45007178,1.638062,-8.6697855,7.5375447,3.8538525,-7.199295,-2.6727715,2.181259,-1.21813,DKanada
DKanada04.wav-10,0.41048428,1740.9189517645127,2777.323601981947,0.20979117,-152.09943,190.97699,-28.669004,-21.591452,4.6209455,0.2204904,-10.765132,-20.531548,-12.892898,-20.248285,-18.771711,-0.1934005,-3.3603418,-9.088254,10.872888,6.357007,-7.1919303,-4.1947474,2.4125297,-3.3313715,DKanada
DKanada05.wav-1,0.34237564,1632.1875021459389,2793.827058847354,0.1934953,-160.85814,196.71758,-22.680065,-26.923313,-2.0539434,-9.961512,-13.901521,-19.463171,-10.102159,-14.432499,-17.045527,-1.3839554,6.641063,-4.004477,5.508169,5.9862647,-6.6071234,-1.7792455,1.6680796,-2.195491,DKanada
DKanada05.wav-2,0.34073243,1643.6107039618255,2758.37792369842,0.21947172,-157.89944,196.3764,-25.18309,-27.285955,0.33264458,-5.828649,-10.302282,-19.496042,-13.878604,-18.433907,-17.13943,2.5655282,5.7263904,-5.551767,9.180328,8.485255,-7.202656,-3.16631,1.8911656,-1.8931367,DKanada
DKanada05.wav-3,0.29420814,1627.8983657187268,2663.1935912678023,0.2686381,-150.8392,191.98163,-30.796797,-27.645025,-7.375413,-8.664485,-12.5362,-25.288616,-15.742181,-19.325962,-20.780907,-0.66586393,0.9341189,-10.149748,3.756133,1.8675629,-7.3877387,-3.078241,-1.8892999,-3.6888828,DKanada
DKanada05.wav-4,0.31044194,1684.0307206254597,2774.007644187838,0.24808961,-156.03098,187.14568,-29.704346,-26.292955,-8.555498,-9.659935,-10.403763,-23.998486,-18.850634,-21.72342,-19.312487,0.3622646,-0.9255889,-10.513342,5.565897,5.146146,-2.775809,-1.7666903,0.47382152,0.31059584,DKanada
DKanada05.wav-5,0.3765985,1725.875549234269,2783.776457832067,0.21142238,-152.03021,193.68115,-25.429148,-18.815294,8.353983,2.915469,-8.810881,-21.10593,-12.723806,-17.2173,-16.290598,1.0100619,-3.8832765,-10.024397,12.483488,7.7785134,-5.951379,-1.3123662,3.442531,-2.9845948,DKanada
DKanada05.wav-6,0.35334483,1624.6555804550765,2782.0191256955254,0.20173536,-158.8644,199.7137,-18.281332,-18.473106,13.579832,1.9040936,-9.11589,-16.94452,-11.02539,-13.710501,-13.610877,-0.1973778,0.8071242,-7.1712623,8.96866,7.8993993,-4.710162,-2.92921,2.5631545,-0.67626184,DKanada
DKanada05.wav-7,0.31810486,1677.9193580046451,2686.4797335123503,0.25977838,-142.41887,195.48706,-26.005514,-14.993046,9.596438,1.0727944,-10.648591,-21.502949,-11.786467,-12.778613,-16.60339,-0.38521653,2.5657914,-7.701848,5.4128118,5.374743,-2.3784132,-2.0300126,-0.36088994,-0.19239223,DKanada
DKanada05.wav-8,0.3517478,1647.1795220108231,2692.376683103899,0.21542093,-149.74728,199.82217,-24.075432,-16.09812,16.126762,3.4440486,-11.197285,-19.70301,-7.9149504,-12.992599,-17.501734,-0.37652352,1.9797177,-6.5495048,7.331173,4.310978,-5.084482,-2.7849698,0.5072154,-0.5607224,DKanada
DKanada05.wav-9,0.35131162,1611.5965644400812,2637.735130628397,0.23068461,-143.76974,202.09286,-23.822655,-16.632729,12.535206,0.5149532,-11.632293,-18.066536,-7.32635,-11.61308,-17.11152,1.0542887,2.7367246,-10.020435,4.304798,3.7590735,-4.1561737,-2.122496,-0.054207217,-2.1798277,DKanada
DKanada05.wav-10,0.3743566,1685.0770016876568,2905.025314546832,0.17922054,-165.41203,194.0072,-19.295898,-18.193245,12.305043,3.1169164,-5.5292664,-17.714958,-15.79537,-19.778288,-16.461008,0.23942181,1.9922751,-5.6043243,10.120526,7.770179,-6.3602953,-2.559092,2.8180254,-2.240953,DKanada
malkauns01.wav-1,0.4017272,1468.824708015668,1698.016585183606,0.06489862,-296.72406,235.35883,-40.229595,-10.273316,-22.113987,-6.8000603,-1.843049,-17.167696,-6.4895625,-1.8317312,-4.8374944,-2.188216,3.8235323,-6.021415,6.990075,10.919471,-0.1025844,1.0466675,-0.78193045,5.6170015,malkauns
malkauns01.wav-2,0.34121272,1229.46922584771,1684.6377833303654,0.07827086,-279.789,216.65309,-22.9183,-20.007416,-19.502497,-8.074535,-4.345154,-17.272509,-10.202465,-3.5116174,-7.1347156,-5.655302,4.4389195,-6.5215135,-0.008591621,11.330553,1.3019475,2.2022028,0.56713355,4.0548162,malkauns
malkauns01.wav-3,0.33045843,1300.5726704665187,1742.9462230352526,0.07734116,-265.44504,204.48386,-23.315697,-15.354154,-2.970452,-2.0221934,-5.6563525,-24.423828,-10.382655,-2.1012866,-8.642007,-2.3287907,-2.2936814,-9.245792,0.8998307,9.500443,5.4222164,4.3317556,3.3478935,2.649096,malkauns
malkauns01.wav-4,0.32983768,1219.800279755502,1634.7032964376858,0.08014759,-276.40448,230.24066,-30.359842,-12.870973,-16.183613,-1.8580579,-6.210402,-17.731964,-7.4602647,-6.0762544,-4.1106052,-4.323023,2.7143533,-6.23718,-0.03564746,8.75216,0.1142951,3.8879669,2.3270772,4.4152603,malkauns
malkauns01.wav-5,0.3152302,1203.0914208319666,1614.1486627100956,0.09312222,-268.72595,219.97856,-16.392439,-26.384161,-16.300585,-3.034689,-5.831481,-15.359279,-9.454012,-5.2174582,-6.589918,-4.0033784,4.2325015,-7.3337317,-1.8048018,7.7712717,-0.32336167,5.0577884,4.032068,1.2838991,malkauns
malkauns01.wav-6,0.24986367,1207.9421251096842,1573.7819176205442,0.12856346,-258.67438,211.24763,-19.025259,-25.669731,-24.229557,-8.468352,-4.563698,-18.919035,-10.471704,-6.04139,-8.238394,-3.552128,1.3393654,-5.488963,-3.2952898,3.1451614,3.1903749,7.3390865,6.140601,5.8615623,malkauns
malkauns01.wav-7,0.27539545,1268.4941002196772,1656.2225141763786,0.12586945,-247.31691,201.25291,-19.021706,-21.848398,-19.412949,-3.1393108,-0.85147595,-25.314137,-10.921372,-3.9486928,-9.747976,-1.6198891,-1.8461549,-7.7517734,-3.233729,5.249192,6.526751,4.682199,4.625701,4.702122,malkauns
malkauns01.wav-8,0.28644887,1276.727519877135,1752.247678059426,0.10220013,-256.94885,205.91597,-17.913542,-15.588304,-14.335473,6.1044497,-5.1579175,-27.5446,-6.6233487,-7.074096,-9.514326,-3.9825678,-4.635864,-6.4182825,0.018861039,8.89402,4.733987,4.739283,3.7518742,0.38103735,malkauns
malkauns01.wav-9,0.30885887,1264.6324195903742,1641.0815231269846,0.112584956,-247.24632,213.91435,-20.454538,-26.071207,-15.8962965,-1.1862276,-4.995783,-16.337063,-7.06349,-6.1773734,-7.6030025,-4.9476776,1.7550825,-3.3583055,-2.4556186,5.441693,0.8329906,5.2642083,6.328706,1.5283802,malkauns
malkauns01.wav-10,0.31334814,1299.5747198305469,1766.0492332229255,0.08231502,-266.07202,208.21407,-25.497808,-14.157002,-6.560569,4.1968756,-7.8934975,-26.80806,-9.402578,-5.1326313,-8.253588,-7.458746,-4.239477,-5.7288322,1.0895864,9.909145,5.302324,4.305065,2.7153447,0.36390108,malkauns
malkauns02.wav-1,0.40014708,1515.4177590632412,1860.5765806294432,0.056706246,-304.6165,224.48302,-36.168526,-2.505759,-26.197083,1.3809184,1.2286587,-22.434933,-10.159665,-5.394961,-4.0308633,-6.8587003,3.2618277,-3.7765026,4.906472,11.461714,0.8848013,3.2712648,-0.43094215,8.177969,malkauns
malkauns02.wav-2,0.36988077,1281.2861915327974,1723.9572578151133,0.06632312,-288.88046,225.25798,-36.824814,-7.690832,-25.33424,-2.4393961,2.826883,-25.868963,-12.0625105,-4.2253265,-6.018215,-6.690498,1.9899111,-1.5450819,1.0774921,8.608872,1.7660263,2.3149192,0.4899966,4.356427,malkauns
malkauns02.wav-3,0.3522871,1415.6626575967334,1791.6821659961058,0.08208335,-246.75847,199.14845,-32.14346,-9.209516,-3.9763129,4.2074933,-2.1746707,-31.629572,-9.554489,-2.79664,-10.68786,-4.1475043,-6.029054,-7.2315636,0.3799412,8.378563,5.733311,2.6193345,3.9851122,0.58203644,malkauns
malkauns02.wav-4,0.34685335,1283.7351729039651,1676.2044492155792,0.084130414,-261.15213,218.77872,-33.95343,-9.222337,-8.453319,-0.29949063,0.64183176,-25.586689,-11.553184,-6.3035626,-11.080082,-5.163686,-1.888212,-3.8651376,1.3010066,9.344773,3.785455,3.1305523,5.63228,1.5217433,malkauns
malkauns02.wav-5,0.29065725,1264.8692720301096,1596.4739073483922,0.11736575,-244.51662,212.58037,-29.650663,-20.014137,-18.560724,-6.9484124,-0.6626489,-23.387764,-10.537335,-5.7678156,-12.858491,-3.2996995,-0.67674816,-5.5574703,-1.5907542,4.397499,3.8007748,2.8822904,3.9074123,3.7603314,malkauns
malkauns02.wav-6,0.28052044,1308.1240565846108,1629.0931256545844,0.12688127,-238.68861,207.98799,-31.471062,-17.416296,-18.870165,-3.7426372,0.64465904,-29.156769,-13.156169,-4.560862,-11.334868,-1.6698661,-1.332926,-7.738086,-4.072861,3.071971,5.321479,3.650636,3.0981948,3.2331598,malkauns
malkauns02.wav-7,0.2538728,1369.4239252174514,1713.3422628850883,0.13714576,-232.50171,197.33086,-31.858429,-19.07865,-24.267277,-4.2019305,-0.6080933,-28.438398,-13.030938,-7.5325413,-9.718962,0.040306244,-3.9962072,-8.065735,-2.5963788,2.8016644,6.3648796,6.866284,4.235109,4.810381,malkauns
malkauns02.wav-8,0.28447372,1340.771292517723,1749.8342722381362,0.10139397,-251.9447,208.1106,-32.625217,-9.5005455,-14.54742,4.498966,-0.24854986,-33.84825,-11.545448,-5.889233,-11.269002,-3.6144235,-5.664897,-6.61819,-0.5218306,4.955007,6.5817466,2.9658284,1.6040438,2.4841955,malkauns
malkauns02.wav-9,0.3396319,1335.5685447995086,1658.4346502930405,0.115333445,-233.34634,210.47769,-30.795345,-19.727192,-16.528872,-0.70171624,0.16969603,-24.295341,-8.976204,-3.4600325,-9.760641,-5.5784216,-2.85051,-3.3484204,-1.1421696,3.58669,2.3046198,2.878377,3.8557396,1.0212368,malkauns
malkauns02.wav-10,0.34377915,1405.454606053908,1805.5316880479247,0.0798705,-257.63406,206.23514,-37.68033,-4.818798,-6.476749,6.0113072,-1.3414965,-31.551622,-11.496832,-5.547235,-8.659759,-7.3474264,-6.6709037,-3.9453228,1.5962867,8.968569,5.596263,3.637606,4.299185,1.4809254,malkauns
malkauns03.wav-1,0.41257626,1568.7910508364305,1705.4966115747343,0.075173885,-287.65646,230.35968,-41.273075,-12.57881,-23.544664,6.5348496,-4.4188685,-27.063787,-10.965407,-8.709906,-1.048811,-5.9007044,3.403122,2.2175298,-0.5378196,11.463822,1.7257816,1.538576,5.1816597,2.3253791,malkauns
malkauns03.wav-2,0.34251973,1301.5163101103435,1701.2462199192485,0.078282185,-274.36658,225.11119,-38.105637,-14.790897,-24.323778,5.344591,-6.844281,-24.179453,-12.051949,-10.501023,-0.15383719,-7.0125427,1.5483224,-2.3728492,-2.1779785,10.834283,-0.38131046,4.641451,5.908956,0.61217636,malkauns
malkauns03.wav-3,0.3132679,1312.4103508291737,1644.953009931197,0.10352686,-254.0348,210.89964,-30.966537,-24.175608,-15.132175,-1.206479,-4.545646,-26.18536,-12.54825,-5.454624,-6.9356074,-1.8141593,0.6749132,-4.110129,-1.6479979,4.9473515,1.9228678,2.3786645,4.681005,3.9171457,malkauns
malkauns03.wav-4,0.3430704,1372.1756880202072,1739.1668645011591,0.08617348,-253.22736,207.93828,-33.11777,-12.7172,-2.2836812,8.836243,-5.9321966,-33.019398,-12.933492,-6.326825,-6.3614817,-2.2914336,-3.81299,-5.4277587,-1.6375605,6.5016108,5.63286,4.429528,5.779617,2.8216898,malkauns
malkauns03.wav-5,0.3227349,1291.8628467721549,1677.3569937942193,0.09812359,-248.17041,202.3783,-19.242142,-21.749771,-6.936282,4.2346873,-7.9060946,-30.151764,-10.918304,-6.2522717,-7.1864185,0.8377201,-2.5531595,-4.5313168,-1.701978,4.001591,4.8911915,4.298737,5.5449324,1.9101938,malkauns
malkauns03.wav-6,0.29520276,1273.4827414044255,1657.3327714285842,0.10618343,-255.16882,214.43678,-30.572592,-15.0379505,-15.828531,2.1583796,-7.4044375,-30.329248,-9.479692,-7.855943,-7.655917,-1.5252416,-2.1100295,-5.673401,-2.791307,5.906987,6.113826,4.704015,5.30926,5.5600376,malkauns
malkauns03.wav-7,0.26154837,1346.1422770234053,1648.8462691565578,0.1320536,-237.32315,205.46529,-35.059204,-20.312992,-21.101927,-2.2008684,-2.258093,-32.541363,-14.469289,-6.025971,-7.474042,2.0144222,-1.7835327,-6.0369277,-3.9718106,0.8620022,6.0936804,5.5406694,3.9618626,3.9758148,malkauns
malkauns03.wav-8,0.28883234,1353.7413146172044,1702.879588168375,0.104550794,-250.78186,208.88335,-33.19865,-16.831907,-12.46815,5.3816686,-5.423449,-36.327972,-14.297195,-5.2440505,-9.535319,-0.28673893,-1.6695392,-8.979463,-2.5761762,3.3499253,5.1494975,2.8219333,2.4407136,5.8412824,malkauns
malkauns03.wav-9,0.3156674,1299.9436917192763,1611.3889951446868,0.102624245,-250.93639,217.81003,-33.445293,-18.68028,-7.7536073,0.19403173,-3.6204507,-27.535688,-13.550748,-3.813108,-6.193861,-1.9989684,-0.31554857,-4.76141,-3.8819547,3.5517747,2.7403388,3.402475,7.2945056,3.5224535,malkauns
malkauns03.wav-10,0.3292926,1331.3819205748227,1711.6750941935704,0.07971419,-269.69696,218.62358,-40.038418,-6.281358,-4.8830976,0.5922939,-4.3715086,-29.685717,-13.972553,-5.02383,-5.9893136,-4.3123484,-0.92283034,-2.4451106,0.19321834,7.2088585,4.788205,5.2973094,5.4145136,2.033416,malkauns
malkauns04.wav-1,0.29617098,1553.2989492437707,1733.5414709416157,0.10659043,-262.47842,198.41609,-27.160677,-16.388823,-17.80469,-9.050032,1.3548976,-25.70006,-15.969369,-5.5593085,-12.001458,-3.908512,-0.11736073,-4.7096868,-1.9622461,6.3519235,6.9284673,4.2728467,5.2860794,4.8412266,malkauns
malkauns04.wav-2,0.28640398,1269.828307772723,1617.5204825817912,0.10667262,-257.68457,211.7431,-32.386333,-16.6171,-24.93873,-10.575336,4.24675,-25.541077,-15.713102,-8.105098,-12.765004,-2.6845582,1.0841991,-5.876461,-5.271796,5.824593,4.5349936,1.6511736,5.1491833,3.0811336,malkauns
malkauns04.wav-3,0.30937248,1404.3001180214228,1778.5852508359824,0.07821382,-257.86905,202.3787,-36.7031,-6.349405,-0.8314307,5.096997,0.4815135,-30.812412,-14.367062,-5.010454,-10.106168,-5.7209463,-4.730103,-5.9936976,0.7374046,9.232641,4.6576705,4.731325,6.6200166,1.6283337,malkauns
malkauns04.wav-4,0.30250573,1341.2791822028062,1735.7280312482387,0.08444409,-261.86383,208.39845,-35.09557,-4.967025,-1.9147183,3.9687557,0.1379771,-29.26791,-15.31997,-7.5288854,-9.3302145,-3.733497,-3.1421897,-5.433072,-0.56443006,6.7668533,4.055044,4.2726746,6.838215,3.9520428,malkauns
malkauns04.wav-5,0.2931944,1351.107021881824,1697.824532424684,0.09701992,-254.666,208.83401,-37.854027,-9.775935,-8.57804,-0.81941676,-0.49828184,-28.262983,-15.243054,-9.355516,-10.83954,-2.5179412,-1.9657226,-6.6794195,-2.2613442,7.357111,4.7450337,2.243738,5.5170555,5.055792,malkauns
malkauns04.wav-6,0.28508553,1253.5720575452465,1504.0772847304709,0.110841654,-254.70538,212.546,-32.285828,-22.578726,-7.622424,-7.1366453,0.9590946,-23.907038,-18.32393,-5.5643387,-10.578281,0.22964303,0.9490847,-9.790644,-3.3521297,5.3875895,4.270619,3.2552783,5.463802,7.216561,malkauns
malkauns04.wav-7,0.28403145,1315.0917451312691,1557.6272951594904,0.105022684,-249.82483,208.54118,-33.87889,-21.75302,-6.000926,-4.523863,0.44641623,-25.297138,-17.062824,-4.945818,-9.579152,2.2647834,1.5019706,-9.27126,-3.7090642,4.5617647,3.2631364,1.8652121,7.4185467,7.8757434,malkauns
malkauns04.wav-8,0.30867428,1353.5908505219932,1650.7240429091532,0.08211482,-263.3302,211.49805,-39.264004,-11.7406025,3.4874687,3.5563385,-0.7219683,-30.69016,-15.71132,-5.470639,-9.826239,-0.001922008,-1.881383,-7.469217,-0.99508864,6.784646,3.7219944,1.0914356,6.6417317,5.5649796,malkauns
malkauns04.wav-9,0.33792022,1323.592374589205,1574.3417809014004,0.08942561,-255.26685,215.99347,-38.394478,-18.760653,-1.571417,-2.1641424,0.99785596,-24.064741,-15.713476,-4.4458356,-9.491071,-1.7221322,0.20861025,-6.157918,-1.6828306,5.657882,2.3682346,2.921805,7.59015,3.3300574,malkauns
malkauns04.wav-10,0.3326561,1326.6170198796997,1630.3818836485211,0.0798068,-268.64392,214.46788,-38.846912,-14.984891,3.071461,-1.4227288,-1.8321568,-25.60147,-16.540457,-6.3456435,-9.916258,-3.4296417,-2.3388972,-5.163163,2.1719623,8.263595,2.3858223,2.1348672,5.99009,3.3638563,malkauns
malkauns05.wav-1,0.37905487,1400.318827447208,1595.3773891690423,0.06501853,-321.4815,239.41121,-20.54316,-42.015156,-12.507129,-2.1954303,-11.480989,-14.134038,-5.8117204,-9.01237,-7.9016194,0.36239326,4.2454925,-3.4371727,3.6083188,10.777129,0.4004964,0.678824,0.55955946,3.5653493,malkauns
malkauns05.wav-2,0.33579743,1183.699817243971,1513.7282652393876,0.07593314,-296.86185,226.27148,-17.508347,-45.25966,-9.602142,-4.6142364,-10.220123,-13.036331,-7.812997,-10.894217,-11.053788,3.2441638,4.651003,-5.2385325,1.7369989,7.9052944,1.3377533,-0.12159465,1.575992,5.732561,malkauns
malkauns05.wav-3,0.3217115,1197.672815446153,1574.441809191674,0.0744107,-286.63333,225.20126,-19.463305,-35.75713,4.258756,1.9824188,-13.900055,-16.49785,-7.3785963,-7.565931,-7.689252,-2.5291715,-3.2547147,-6.226179,1.581182,8.675511,4.7257223,2.5820901,3.7880642,4.4738655,malkauns
malkauns05.wav-4,0.32807103,1164.20467855555,1475.2518349430911,0.09157172,-276.89072,232.8947,-22.200735,-36.61629,-2.2702537,-0.77480346,-10.535497,-16.602758,-9.535578,-9.047202,-9.523903,-0.59979236,-0.78243846,-9.1275625,0.22825676,9.356769,4.658157,3.9840899,3.5068822,3.770618,malkauns
malkauns05.wav-5,0.34436372,1165.2809138410632,1470.9953278605078,0.09208308,-273.787,234.32986,-20.069286,-38.142986,-4.2874546,1.2349641,-12.040203,-18.235579,-8.0764065,-7.913857,-9.632951,-1.4773545,-0.34970266,-9.271526,1.0268486,10.031121,2.2418747,2.9330027,3.425623,3.3230937,malkauns
malkauns05.wav-6,0.2707357,1164.5103850821215,1458.82327714227,0.12402255,-265.66306,222.31113,-13.856796,-42.871414,-15.088389,-0.5386443,-12.7139845,-21.326826,-7.5930862,-10.330444,-13.041136,0.6889744,1.5271909,-8.576987,-3.586891,4.8326454,5.901168,4.375991,-0.34449434,4.669268,malkauns
malkauns05.wav-7,0.26510352,1216.271231810991,1572.6215118225457,0.13714051,-251.17715,207.0803,-7.6541033,-42.839806,-20.142166,-2.6676998,-9.689726,-17.321444,-10.136965,-11.351937,-10.9759,2.8938158,2.809817,-7.248638,-3.7914388,1.3529533,3.4544888,5.518973,1.0028154,2.6650906,malkauns
malkauns05.wav-8,0.29786563,1151.6487047177382,1510.482656208394,0.10066401,-275.94638,225.75249,-8.255562,-42.736397,-9.925793,8.114561,-12.994291,-23.343746,-8.7149935,-10.626343,-12.112258,-0.6518291,2.1006505,-7.8339953,-2.484513,3.8665898,1.6237825,5.21816,0.024060348,0.60819405,malkauns
malkauns05.wav-9,0.31820047,1170.4956370093994,1438.935206740523,0.119090006,-259.12082,229.56425,-12.288025,-46.171265,-16.964218,-0.7352019,-7.410691,-14.535298,-8.317837,-7.412105,-8.0954,1.8014963,5.3818192,-6.6782856,-4.058751,2.3521667,0.165445,6.560156,3.9216518,0.7870362,malkauns
